UNIX TIME,TIME,LAT,LONG,ALT,DIST,HR,CAD,TEMP,POWER
1179823515,2007-05-22T08:45:15Z,-26.636501,30.613044,1308.467,267,541,0,0,"No Data,No Data"
1179823535,2007-05-22T08:45:35Z,-26.636608,30.612501,1312.567,267,5963,0,0,"No Data,No Data"
1179823573,2007-05-22T08:46:13Z,-26.636809,30.611449,1309.918,267,7034,0,0,"No Data,No Data"
1179823578,2007-05-22T08:46:18Z,-26.636825,30.611297,1308.958,267,7186,0,0,"No Data,No Data"
1179823586,2007-05-22T08:46:26Z,-26.636783,30.611511,1310.462,267,7404,0,0,"No Data,No Data"
1179823591,2007-05-22T08:46:31Z,-26.636789,30.611382,1309.52,267,7532,0,0,"No Data,No Data"
1179823656,2007-05-22T08:47:36Z,-26.637124,30.609617,1306.132,267,9327,0,0,"No Data,No Data"
1179823678,2007-05-22T08:47:58Z,-26.637253,30.609017,1306.889,267,9941,0,0,"No Data,No Data"
1179823688,2007-05-22T08:48:08Z,-26.637218,30.609298,1306.531,268,0224,0,0,"No Data,No Data"
1179823710,2007-05-22T08:48:30Z,-26.637140,30.609904,1306.0,268,0833,0,0,"No Data,No Data"
1179823761,2007-05-22T08:49:21Z,-26.636977,30.611330,1308.577,268,2264,0,0,"No Data,No Data"
1179823787,2007-05-22T08:49:47Z,-26.636958,30.612045,1313.218,268,2977,0,0,"No Data,No Data"
1179823789,2007-05-22T08:49:49Z,-26.636986,30.612004,1312.768,268,3028,0,0,"No Data,No Data"
1179823801,2007-05-22T08:50:01Z,-26.637232,30.611805,1309.383,268,3367,0,0,"No Data,No Data"
1179823810,2007-05-22T08:50:10Z,-26.637208,30.612041,1310.503,268,3604,0,0,"No Data,No Data"
1179823843,2007-05-22T08:50:43Z,-26.637060,30.612955,1311.0,268,4529,0,0,"No Data,No Data"
1179823848,2007-05-22T08:50:48Z,-26.637081,30.612804,1311.0,268,4681,0,0,"No Data,No Data"
1179823895,2007-05-22T08:51:35Z,-26.637188,30.611520,1308.195,268,5964,0,0,"No Data,No Data"
1179823910,2007-05-22T08:51:50Z,-26.637237,30.611090,1306.868,268,6395,0,0,"No Data,No Data"
1179823938,2007-05-22T08:52:18Z,-26.637376,30.610319,1305.916,268,7177,0,0,"No Data,No Data"
1179823980,2007-05-22T08:53:00Z,-26.637019,30.611421,1308.696,268,8344,0,0,"No Data,No Data"
1179824040,2007-05-22T08:54:00Z,-26.636581,30.613026,1308.833,269,0014,0,0,"No Data,No Data"
1179824046,2007-05-22T08:54:06Z,-26.636588,30.613200,1308.571,269,0188,0,0,"No Data,No Data"
1179824050,2007-05-22T08:54:10Z,-26.636649,30.613137,1308.918,269,028,0,0,"No Data,No Data"
1179824057,2007-05-22T08:54:17Z,-26.636799,30.613012,1310.034,269,0488,0,0,"No Data,No Data"
1179824061,2007-05-22T08:54:21Z,-26.636886,30.612993,1310.627,269,0587,0,0,"No Data,No Data"
1179824072,2007-05-22T08:54:32Z,-26.636960,30.613277,1310.249,269,0882,0,0,"No Data,No Data"
1179824077,2007-05-22T08:54:37Z,-26.636935,30.613428,1309.955,269,1036,0,0,"No Data,No Data"
1179824118,2007-05-22T08:55:18Z,-26.636796,30.614548,1313.175,269,2161,0,0,"No Data,No Data"
1179824127,2007-05-22T08:55:27Z,-26.636778,30.614803,1313.693,269,2416,0,0,"No Data,No Data"
1179824128,2007-05-22T08:55:28Z,-26.636804,30.614824,1313.863,269,2452,0,0,"No Data,No Data"
1179824130,2007-05-22T08:55:30Z,-26.636798,30.614888,1314.072,269,2516,0,0,"No Data,No Data"
1179824149,2007-05-22T08:55:49Z,-26.636730,30.615405,1316.167,269,3036,0,0,"No Data,No Data"
1179824155,2007-05-22T08:55:55Z,-26.636715,30.615575,1317.06,269,3207,0,0,"No Data,No Data"
1179824166,2007-05-22T08:56:06Z,-26.636871,30.615319,1316.554,269,3515,0,0,"No Data,No Data"
1179824189,2007-05-22T08:56:29Z,-26.637257,30.614852,1314.478,269,4148,0,0,"No Data,No Data"
1179824203,2007-05-22T08:56:43Z,-26.637202,30.615231,1316.666,269,453,0,0,"No Data,No Data"
1179824231,2007-05-22T08:57:11Z,-26.637004,30.615992,1316.782,269,5319,0,0,"No Data,No Data"
1179824234,2007-05-22T08:57:14Z,-26.636999,30.616075,1316.802,269,5403,0,0,"No Data,No Data"
1179824238,2007-05-22T08:57:18Z,-26.636938,30.616161,1316.845,269,5513,0,0,"No Data,No Data"
1179824248,2007-05-22T08:57:28Z,-26.636960,30.615887,1316.942,269,5786,0,0,"No Data,No Data"
1179824294,2007-05-22T08:58:14Z,-26.637086,30.614613,1313.61,269,7061,0,0,"No Data,No Data"
1179824306,2007-05-22T08:58:26Z,-26.637228,30.614315,1312.096,269,7397,0,0,"No Data,No Data"
1179824311,2007-05-22T08:58:31Z,-26.637208,30.614444,1313.001,269,7528,0,0,"No Data,No Data"
1179824344,2007-05-22T08:59:04Z,-26.636905,30.615296,1316.739,269,8441,0,0,"No Data,No Data"
1179824415,2007-05-22T09:00:15Z,-26.636478,30.617234,1315.661,270,0428,0,0,"No Data,No Data"
1179824446,2007-05-22T09:00:46Z,-26.636352,30.618094,1316.349,270,1295,0,0,"No Data,No Data"
1179824451,2007-05-22T09:00:51Z,-26.636460,30.618026,1317.519,270,1434,0,0,"No Data,No Data"
1179824514,2007-05-22T09:01:54Z,-26.636690,30.616280,1317.863,270,3189,0,0,"No Data,No Data"
1179824586,2007-05-22T09:03:06Z,-26.637121,30.614356,1312.48,270,5163,0,0,"No Data,No Data"
1179824590,2007-05-22T09:03:10Z,-26.637208,30.614444,1313.001,270,5295,0,0,"No Data,No Data"
1179824635,2007-05-22T09:03:55Z,-26.637086,30.615674,1316.78,270,6527,0,0,"No Data,No Data"
1179824656,2007-05-22T09:04:16Z,-26.637017,30.616249,1316.369,270,7105,0,0,"No Data,No Data"
1179824780,2007-05-22T09:06:20Z,-26.636167,30.619591,1311.173,271,0563,0,0,"No Data,No Data"
1179824795,2007-05-22T09:06:35Z,-26.636108,30.620005,1308.948,271,0981,0,0,"No Data,No Data"
1179824809,2007-05-22T09:06:49Z,-26.636081,30.620374,1307.108,271,135,0,0,"No Data,No Data"
1179824824,2007-05-22T09:07:04Z,-26.636289,30.620012,1308.24,271,1779,0,0,"No Data,No Data"
1179824901,2007-05-22T09:08:21Z,-26.637085,30.618045,1316.983,271,3927,0,0,"No Data,No Data"
1179824930,2007-05-22T09:08:50Z,-26.637376,30.617316,1315.178,271,4721,0,0,"No Data,No Data"
1179824939,2007-05-22T09:08:59Z,-26.637393,30.617570,1314.479,271,4975,0,0,"No Data,No Data"
1179824988,2007-05-22T09:09:48Z,-26.637239,30.618918,1310.848,271,6328,0,0,"No Data,No Data"
1179824992,2007-05-22T09:09:52Z,-26.637221,30.619047,1309.856,271,6458,0,0,"No Data,No Data"
1179825009,2007-05-22T09:10:09Z,-26.637455,30.618661,1312.791,271,6922,0,0,"No Data,No Data"
1179825028,2007-05-22T09:10:28Z,-26.637618,30.618170,1314.338,271,7443,0,0,"No Data,No Data"
1179825149,2007-05-22T09:12:29Z,-26.638801,30.615055,1312.513,272,0811,0,0,"No Data,No Data"
1179825182,2007-05-22T09:13:02Z,-26.639176,30.614236,1309.21,272,1726,0,0,"No Data,No Data"
1179825222,2007-05-22T09:13:42Z,-26.639576,30.613219,1307.41,272,2832,0,0,"No Data,No Data"
1179825236,2007-05-22T09:13:56Z,-26.639623,30.612829,1308.0,272,3223,0,0,"No Data,No Data"
1179825285,2007-05-22T09:14:45Z,-26.639785,30.611475,1307.31,272,4582,0,0,"No Data,No Data"
1179825324,2007-05-22T09:15:24Z,-26.639912,30.610387,1304.731,272,5674,0,0,"No Data,No Data"
1179825330,2007-05-22T09:15:30Z,-26.639940,30.610555,1304.215,272,5845,0,0,"No Data,No Data"
1179825376,2007-05-22T09:16:16Z,-26.639816,30.611808,1308.0,272,71,0,0,"No Data,No Data"
1179825406,2007-05-22T09:16:46Z,-26.639762,30.612651,1308.0,272,7941,0,0,"No Data,No Data"
1179825412,2007-05-22T09:16:52Z,-26.639897,30.612699,1308.0,272,81,0,0,"No Data,No Data"
1179825423,2007-05-22T09:17:03Z,-26.640165,30.612611,1307.049,272,8411,0,0,"No Data,No Data"
1179825434,2007-05-22T09:17:14Z,-26.640447,30.612565,1304.869,272,8729,0,0,"No Data,No Data"
1179825442,2007-05-22T09:17:22Z,-26.640614,30.612696,1303.727,272,8956,0,0,"No Data,No Data"
1179825464,2007-05-22T09:17:44Z,-26.640631,30.613304,1305.48,272,9562,0,0,"No Data,No Data"
1179825467,2007-05-22T09:17:47Z,-26.640621,30.613385,1305.524,272,9644,0,0,"No Data,No Data"
1179825468,2007-05-22T09:17:48Z,-26.640619,30.613405,1305.543,272,9664,0,0,"No Data,No Data"
1179825497,2007-05-22T09:18:17Z,-26.640716,30.612600,1303.049,273,0472,0,0,"No Data,No Data"
1179825511,2007-05-22T09:18:31Z,-26.640764,30.612198,1303.858,273,0875,0,0,"No Data,No Data"
1179825516,2007-05-22T09:18:36Z,-26.640750,30.612319,1303.316,273,0997,0,0,"No Data,No Data"
1179825529,2007-05-22T09:18:49Z,-26.640661,30.612678,1303.481,273,1368,0,0,"No Data,No Data"
1179825535,2007-05-22T09:18:55Z,-26.640683,30.612497,1303.08,273,1549,0,0,"No Data,No Data"
1179825541,2007-05-22T09:19:01Z,-26.640745,30.612359,1303.165,273,1703,0,0,"No Data,No Data"
1179825545,2007-05-22T09:19:05Z,-26.640688,30.612457,1303.11,273,1819,0,0,"No Data,No Data"
1179825551,2007-05-22T09:19:11Z,-26.640563,30.612551,1303.949,273,1987,0,0,"No Data,No Data"
1179825589,2007-05-22T09:19:49Z,-26.640128,30.613487,1306.795,273,3037,0,0,"No Data,No Data"
1179825615,2007-05-22T09:20:15Z,-26.640372,30.612805,1305.983,273,3767,0,0,"No Data,No Data"
1179825660,2007-05-22T09:21:00Z,-26.640718,30.611626,1306.412,273,5001,0,0,"No Data,No Data"
1179825664,2007-05-22T09:21:04Z,-26.640681,30.611746,1306.103,273,5127,0,0,"No Data,No Data"
1179825695,2007-05-22T09:21:35Z,-26.640535,30.612590,1304.164,273,5983,0,0,"No Data,No Data"
1179825704,2007-05-22T09:21:44Z,-26.640440,30.612809,1305.327,273,6225,0,0,"No Data,No Data"
1179825708,2007-05-22T09:21:48Z,-26.640405,30.612909,1305.799,273,6332,0,0,"No Data,No Data"
1179825714,2007-05-22T09:21:54Z,-26.640427,30.612727,1305.296,273,6515,0,0,"No Data,No Data"
1179825719,2007-05-22T09:21:59Z,-26.640442,30.612605,1304.967,273,6637,0,0,"No Data,No Data"
1179825737,2007-05-22T09:22:17Z,-26.640591,30.612126,1303.775,273,7142,0,0,"No Data,No Data"
1179825741,2007-05-22T09:22:21Z,-26.640577,30.612247,1303.148,273,7264,0,0,"No Data,No Data"
1179825788,2007-05-22T09:23:08Z,-26.640418,30.613539,1306.365,273,8562,0,0,"No Data,No Data"
1179825797,2007-05-22T09:23:17Z,-26.640390,30.613781,1306.595,273,8806,0,0,"No Data,No Data"
1179825805,2007-05-22T09:23:25Z,-26.640411,30.614004,1306.303,273,903,0,0,"No Data,No Data"
1179825822,2007-05-22T09:23:42Z,-26.640739,30.613693,1304.873,273,9509,0,0,"No Data,No Data"
1179825856,2007-05-22T09:24:16Z,-26.641337,30.613015,1302.186,274,0457,0,0,"No Data,No Data"
1179825858,2007-05-22T09:24:18Z,-26.641344,30.612955,1302.16,274,0517,0,0,"No Data,No Data"
1179825864,2007-05-22T09:24:24Z,-26.641303,30.613113,1302.453,274,0681,0,0,"No Data,No Data"
1179825868,2007-05-22T09:24:28Z,-26.641271,30.613012,1302.423,274,0787,0,0,"No Data,No Data"
1179825872,2007-05-22T09:24:32Z,-26.641285,30.612892,1302.373,274,0907,0,0,"No Data,No Data"
1179825907,2007-05-22T09:25:07Z,-26.641506,30.611965,1305.111,274,1861,0,0,"No Data,No Data"
1179825913,2007-05-22T09:25:13Z,-26.641548,30.611788,1304.851,274,2042,0,0,"No Data,No Data"
1179825917,2007-05-22T09:25:17Z,-26.641559,30.611689,1304.768,274,2141,0,0,"No Data,No Data"
1179825938,2007-05-22T09:25:38Z,-26.641283,30.612171,1305.183,274,2711,0,0,"No Data,No Data"
1179826009,2007-05-22T09:26:49Z,-26.640548,30.613988,1306.016,274,4696,0,0,"No Data,No Data"
1179826025,2007-05-22T09:27:05Z,-26.640262,30.614284,1306.0,274,513,0,0,"No Data,No Data"
1179826077,2007-05-22T09:27:57Z,-26.640435,30.612849,1305.475,274,657,0,0,"No Data,No Data"
1179826096,2007-05-22T09:28:16Z,-26.640501,30.612303,1303.818,274,7117,0,0,"No Data,No Data"
1179826120,2007-05-22T09:28:40Z,-26.640581,30.611636,1306.906,274,7786,0,0,"No Data,No Data"
1179826147,2007-05-22T09:29:07Z,-26.640667,30.610889,1305.274,274,8535,0,0,"No Data,No Data"
1179826287,2007-05-22T09:31:27Z,-26.641046,30.606988,1290.427,275,2439,0,0,"No Data,No Data"
1179826314,2007-05-22T09:31:54Z,-26.641105,30.606248,1287.525,275,3178,0,0,"No Data,No Data"
1179826333,2007-05-22T09:32:13Z,-26.641145,30.605732,1284.631,275,3693,0,0,"No Data,No Data"
1179826346,2007-05-22T09:32:26Z,-26.641170,30.605358,1280.664,275,4065,0,0,"No Data,No Data"
1179826353,2007-05-22T09:32:33Z,-26.641136,30.605183,1279.231,275,4242,0,0,"No Data,No Data"
1179826356,2007-05-22T09:32:36Z,-26.641047,30.605166,1279.751,275,4342,0,0,"No Data,No Data"
1179826363,2007-05-22T09:32:43Z,-26.640892,30.605093,1280.765,275,4528,0,0,"No Data,No Data"
1179826372,2007-05-22T09:32:52Z,-26.640694,30.604990,1281.999,275,477,0,0,"No Data,No Data"
1179826394,2007-05-22T09:33:14Z,-26.640327,30.604512,1282.865,275,5396,0,0,"No Data,No Data"
1179826425,2007-05-22T09:33:45Z,-26.640174,30.603671,1288.032,275,6249,0,0,"No Data,No Data"
1179826431,2007-05-22T09:33:51Z,-26.640181,30.603481,1288.345,275,6438,0,0,"No Data,No Data"
1179826448,2007-05-22T09:34:08Z,-26.639983,30.603074,1291.053,275,6899,0,0,"No Data,No Data"
1179826455,2007-05-22T09:34:15Z,-26.639856,30.602959,1292.03,275,708,0,0,"No Data,No Data"
1179826467,2007-05-22T09:34:27Z,-26.639625,30.602733,1293.403,275,7421,0,0,"No Data,No Data"
1179826482,2007-05-22T09:34:42Z,-26.639349,30.602452,1295.684,275,7836,0,0,"No Data,No Data"
1179826497,2007-05-22T09:34:57Z,-26.639096,30.602152,1297.504,275,8246,0,0,"No Data,No Data"
1179826505,2007-05-22T09:35:05Z,-26.638969,30.601990,1298.42,275,846,0,0,"No Data,No Data"
1179826512,2007-05-22T09:35:12Z,-26.638841,30.601827,1299.243,275,8676,0,0,"No Data,No Data"
1179826516,2007-05-22T09:35:16Z,-26.638780,30.601724,1299.698,275,8798,0,0,"No Data,No Data"
1179826528,2007-05-22T09:35:28Z,-26.638612,30.601484,1301.643,275,91,0,0,"No Data,No Data"
1179826531,2007-05-22T09:35:31Z,-26.638549,30.601402,1302.176,275,9207,0,0,"No Data,No Data"
1179826540,2007-05-22T09:35:40Z,-26.638422,30.601214,1302.254,275,9441,0,0,"No Data,No Data"
1179826546,2007-05-22T09:35:46Z,-26.638365,30.601067,1302.0,275,96,0,0,"No Data,No Data"
1179826551,2007-05-22T09:35:51Z,-26.638307,30.600918,1302.093,275,9761,0,0,"No Data,No Data"
1179826562,2007-05-22T09:36:02Z,-26.638188,30.600641,1303.572,276,0066,0,0,"No Data,No Data"
1179826575,2007-05-22T09:36:15Z,-26.638022,30.600329,1305.213,276,0427,0,0,"No Data,No Data"
1179826584,2007-05-22T09:36:24Z,-26.637900,30.600118,1306.049,276,0677,0,0,"No Data,No Data"
1179826589,2007-05-22T09:36:29Z,-26.637863,30.599995,1306.0,276,0806,0,0,"No Data,No Data"
1179826595,2007-05-22T09:36:35Z,-26.637802,30.599842,1306.0,276,0972,0,0,"No Data,No Data"
1179826603,2007-05-22T09:36:43Z,-26.637802,30.599616,1306.349,276,1197,0,0,"No Data,No Data"
1179826618,2007-05-22T09:36:58Z,-26.638082,30.599897,1305.939,276,1617,0,0,"No Data,No Data"
1179826626,2007-05-22T09:37:06Z,-26.638209,30.600065,1305.211,276,1836,0,0,"No Data,No Data"
1179826632,2007-05-22T09:37:12Z,-26.638322,30.600185,1304.37,276,201,0,0,"No Data,No Data"
1179826636,2007-05-22T09:37:16Z,-26.638424,30.600191,1304.21,276,2124,0,0,"No Data,No Data"
1179826646,2007-05-22T09:37:26Z,-26.638299,30.599956,1305.26,276,2396,0,0,"No Data,No Data"
1179826651,2007-05-22T09:37:31Z,-26.638214,30.599843,1305.75,276,2542,0,0,"No Data,No Data"
1179826658,2007-05-22T09:37:38Z,-26.638079,30.599717,1306.0,276,2737,0,0,"No Data,No Data"
1179826666,2007-05-22T09:37:46Z,-26.637937,30.599586,1306.207,276,2941,0,0,"No Data,No Data"
1179826671,2007-05-22T09:37:51Z,-26.637842,30.599491,1306.637,276,3082,0,0,"No Data,No Data"
1179826680,2007-05-22T09:38:00Z,-26.637675,30.599329,1307.152,276,3327,0,0,"No Data,No Data"
1179826692,2007-05-22T09:38:12Z,-26.637439,30.599079,1308.682,276,3688,0,0,"No Data,No Data"
1179826695,2007-05-22T09:38:15Z,-26.637419,30.599005,1308.991,276,3765,0,0,"No Data,No Data"
1179826706,2007-05-22T09:38:26Z,-26.637368,30.598714,1308.547,276,406,0,0,"No Data,No Data"
1179826717,2007-05-22T09:38:37Z,-26.637401,30.598402,1307.031,276,4372,0,0,"No Data,No Data"
1179826725,2007-05-22T09:38:45Z,-26.637422,30.598202,1306.556,276,4572,0,0,"No Data,No Data"
1179826727,2007-05-22T09:38:47Z,-26.637374,30.598141,1306.901,276,4652,0,0,"No Data,No Data"
1179826737,2007-05-22T09:38:57Z,-26.637403,30.597873,1306.267,276,492,0,0,"No Data,No Data"
1179826752,2007-05-22T09:39:12Z,-26.637672,30.598142,1304.95,276,5323,0,0,"No Data,No Data"
1179826763,2007-05-22T09:39:23Z,-26.637828,30.598418,1304.941,276,5649,0,0,"No Data,No Data"
1179826771,2007-05-22T09:39:31Z,-26.637805,30.598639,1305.916,276,5871,0,0,"No Data,No Data"
1179826775,2007-05-22T09:39:35Z,-26.637846,30.598743,1306.098,276,5985,0,0,"No Data,No Data"
1179826783,2007-05-22T09:39:43Z,-26.637931,30.598927,1306.448,276,6192,0,0,"No Data,No Data"
1179826791,2007-05-22T09:39:51Z,-26.637958,30.599162,1306.35,276,6428,0,0,"No Data,No Data"
1179826795,2007-05-22T09:39:55Z,-26.637974,30.599257,1306.293,276,6525,0,0,"No Data,No Data"
1179826805,2007-05-22T09:40:05Z,-26.638076,30.599513,1306.0,276,6804,0,0,"No Data,No Data"
1179826810,2007-05-22T09:40:10Z,-26.638059,30.599666,1306.0,276,6958,0,0,"No Data,No Data"
1179826817,2007-05-22T09:40:17Z,-26.638038,30.599840,1306.0,276,7133,0,0,"No Data,No Data"
1179826823,2007-05-22T09:40:23Z,-26.638015,30.600014,1305.964,276,7308,0,0,"No Data,No Data"
1179826827,2007-05-22T09:40:27Z,-26.638049,30.600134,1305.537,276,7434,0,0,"No Data,No Data"
1179826832,2007-05-22T09:40:32Z,-26.638083,30.600255,1304.981,276,7561,0,0,"No Data,No Data"
1179826840,2007-05-22T09:40:40Z,-26.638105,30.600485,1304.689,276,7791,0,0,"No Data,No Data"
1179826846,2007-05-22T09:40:46Z,-26.638193,30.600598,1303.773,276,7941,0,0,"No Data,No Data"
1179826850,2007-05-22T09:40:50Z,-26.638232,30.600698,1303.026,276,805,0,0,"No Data,No Data"
1179826859,2007-05-22T09:40:59Z,-26.638387,30.600894,1302.0,276,8311,0,0,"No Data,No Data"
1179826865,2007-05-22T09:41:05Z,-26.638474,30.601006,1302.0,276,846,0,0,"No Data,No Data"
1179826871,2007-05-22T09:41:11Z,-26.638583,30.601145,1302.012,276,8645,0,0,"No Data,No Data"
1179826878,2007-05-22T09:41:18Z,-26.638717,30.601268,1301.398,276,8839,0,0,"No Data,No Data"
1179826879,2007-05-22T09:41:19Z,-26.638715,30.601289,1301.386,276,886,0,0,"No Data,No Data"
1179826890,2007-05-22T09:41:30Z,-26.638548,30.601025,1302.0,276,9181,0,0,"No Data,No Data"
1179826900,2007-05-22T09:41:40Z,-26.638425,30.600793,1302.144,276,9449,0,0,"No Data,No Data"
1179826910,2007-05-22T09:41:50Z,-26.638301,30.600559,1303.214,276,9719,0,0,"No Data,No Data"
1179826914,2007-05-22T09:41:54Z,-26.638265,30.600438,1303.809,276,9845,0,0,"No Data,No Data"
1179826926,2007-05-22T09:42:06Z,-26.638094,30.600169,1305.25,277,0173,0,0,"No Data,No Data"
1179826928,2007-05-22T09:42:08Z,-26.638100,30.600125,1305.384,277,0216,0,0,"No Data,No Data"
1179826932,2007-05-22T09:42:12Z,-26.638063,30.600026,1305.874,277,0322,0,0,"No Data,No Data"
1179826942,2007-05-22T09:42:22Z,-26.637886,30.599798,1306.0,277,0622,0,0,"No Data,No Data"
1179826948,2007-05-22T09:42:28Z,-26.637766,30.599696,1306.166,277,0789,0,0,"No Data,No Data"
1179826952,2007-05-22T09:42:32Z,-26.637664,30.599667,1306.854,277,0906,0,0,"No Data,No Data"
1179826959,2007-05-22T09:42:39Z,-26.637545,30.599770,1307.816,277,1073,0,0,"No Data,No Data"
1179826966,2007-05-22T09:42:46Z,-26.637456,30.599953,1309.12,277,128,0,0,"No Data,No Data"
1179826971,2007-05-22T09:42:51Z,-26.637399,30.600076,1309.999,277,1418,0,0,"No Data,No Data"
1179826977,2007-05-22T09:42:57Z,-26.637461,30.600229,1310.102,277,1586,0,0,"No Data,No Data"
1179826981,2007-05-22T09:43:01Z,-26.637549,30.600296,1309.393,277,1706,0,0,"No Data,No Data"
1179826991,2007-05-22T09:43:11Z,-26.637727,30.600454,1306.903,277,196,0,0,"No Data,No Data"
1179826996,2007-05-22T09:43:16Z,-26.637811,30.600587,1305.749,277,2123,0,0,"No Data,No Data"
1179827002,2007-05-22T09:43:22Z,-26.637897,30.600699,1304.829,277,227,0,0,"No Data,No Data"
1179827010,2007-05-22T09:43:30Z,-26.637945,30.600936,1303.794,277,2512,0,0,"No Data,No Data"
1179827025,2007-05-22T09:43:45Z,-26.637891,30.601347,1304.532,277,2926,0,0,"No Data,No Data"
1179827049,2007-05-22T09:44:09Z,-26.637779,30.601991,1303.815,277,3579,0,0,"No Data,No Data"
1179827069,2007-05-22T09:44:29Z,-26.637671,30.601450,1305.764,277,413,0,0,"No Data,No Data"
1179827090,2007-05-22T09:44:50Z,-26.637748,30.600863,1305.303,277,472,0,0,"No Data,No Data"
1179827098,2007-05-22T09:44:58Z,-26.637728,30.600634,1306.244,277,4949,0,0,"No Data,No Data"
1179827107,2007-05-22T09:45:07Z,-26.637683,30.600397,1307.591,277,519,0,0,"No Data,No Data"
1179827113,2007-05-22T09:45:13Z,-26.637605,30.600242,1308.736,277,5366,0,0,"No Data,No Data"
1179827122,2007-05-22T09:45:22Z,-26.637475,30.600050,1309.357,277,5605,0,0,"No Data,No Data"
1179827134,2007-05-22T09:45:34Z,-26.637395,30.599706,1308.34,277,5958,0,0,"No Data,No Data"
1179827144,2007-05-22T09:45:44Z,-26.637346,30.599441,1308.117,277,6227,0,0,"No Data,No Data"
1179827149,2007-05-22T09:45:49Z,-26.637277,30.599330,1309.016,277,6361,0,0,"No Data,No Data"
1179827171,2007-05-22T09:46:11Z,-26.637168,30.599920,1310.345,277,6961,0,0,"No Data,No Data"
1179827190,2007-05-22T09:46:30Z,-26.637097,30.600470,1311.17,277,7514,0,0,"No Data,No Data"
1179827195,2007-05-22T09:46:35Z,-26.637069,30.600596,1310.852,277,7644,0,0,"No Data,No Data"
1179827204,2007-05-22T09:46:44Z,-26.637034,30.600837,1309.986,277,7887,0,0,"No Data,No Data"
1179827213,2007-05-22T09:46:53Z,-26.637140,30.601068,1309.152,277,8146,0,0,"No Data,No Data"
1179827220,2007-05-22T09:47:00Z,-26.637227,30.601227,1309.37,277,8332,0,0,"No Data,No Data"
1179827225,2007-05-22T09:47:05Z,-26.637263,30.601371,1309.505,277,8482,0,0,"No Data,No Data"
1179827233,2007-05-22T09:47:13Z,-26.637262,30.601598,1308.923,277,8708,0,0,"No Data,No Data"
1179827244,2007-05-22T09:47:24Z,-26.637304,30.601879,1306.873,277,8992,0,0,"No Data,No Data"
1179827251,2007-05-22T09:47:31Z,-26.637410,30.602061,1305.223,277,9209,0,0,"No Data,No Data"
1179827260,2007-05-22T09:47:40Z,-26.637514,30.602265,1303.793,277,9443,0,0,"No Data,No Data"
1179827264,2007-05-22T09:47:44Z,-26.637553,30.602364,1303.294,277,9552,0,0,"No Data,No Data"
1179827272,2007-05-22T09:47:52Z,-26.637551,30.602588,1302.815,277,9776,0,0,"No Data,No Data"
1179827278,2007-05-22T09:47:58Z,-26.637532,30.602741,1302.883,277,993,0,0,"No Data,No Data"
1179827292,2007-05-22T09:48:12Z,-26.637483,30.603133,1304.12,278,0325,0,0,"No Data,No Data"
1179827306,2007-05-22T09:48:26Z,-26.637409,30.603521,1303.972,278,072,0,0,"No Data,No Data"
1179827327,2007-05-22T09:48:47Z,-26.637339,30.604111,1303.577,278,1313,0,0,"No Data,No Data"
1179827344,2007-05-22T09:49:04Z,-26.637310,30.604598,1304.554,278,1799,0,0,"No Data,No Data"
1179827378,2007-05-22T09:49:38Z,-26.637517,30.603700,1302.897,278,2721,0,0,"No Data,No Data"
1179827386,2007-05-22T09:49:46Z,-26.637593,30.603493,1302.753,278,2944,0,0,"No Data,No Data"
1179827415,2007-05-22T09:50:15Z,-26.637717,30.602693,1302.217,278,3752,0,0,"No Data,No Data"
1179827428,2007-05-22T09:50:28Z,-26.637759,30.602344,1302.624,278,4102,0,0,"No Data,No Data"
1179827441,2007-05-22T09:50:41Z,-26.637807,30.601975,1303.685,278,4472,0,0,"No Data,No Data"
1179827454,2007-05-22T09:50:54Z,-26.637853,30.601629,1304.492,278,482,0,0,"No Data,No Data"
1179827470,2007-05-22T09:51:10Z,-26.637914,30.601174,1304.129,278,5277,0,0,"No Data,No Data"
1179827473,2007-05-22T09:51:13Z,-26.637870,30.601118,1304.345,278,5351,0,0,"No Data,No Data"
1179827479,2007-05-22T09:51:19Z,-26.637725,30.601037,1305.43,278,5531,0,0,"No Data,No Data"
1179827485,2007-05-22T09:51:25Z,-26.637569,30.601019,1306.743,278,5705,0,0,"No Data,No Data"
1179827491,2007-05-22T09:51:31Z,-26.637451,30.601125,1307.356,278,5873,0,0,"No Data,No Data"
1179827500,2007-05-22T09:51:40Z,-26.637348,30.601325,1308.513,278,6103,0,0,"No Data,No Data"
1179827506,2007-05-22T09:51:46Z,-26.637434,30.601482,1307.625,278,6287,0,0,"No Data,No Data"
1179827515,2007-05-22T09:51:55Z,-26.637561,30.601693,1306.385,278,6541,0,0,"No Data,No Data"
1179827522,2007-05-22T09:52:02Z,-26.637536,30.601889,1305.24,278,6738,0,0,"No Data,No Data"
1179827533,2007-05-22T09:52:13Z,-26.637499,30.602172,1304.179,278,7023,0,0,"No Data,No Data"
1179827541,2007-05-22T09:52:21Z,-26.637471,30.602390,1303.597,278,7243,0,0,"No Data,No Data"
1179827548,2007-05-22T09:52:28Z,-26.637447,30.602587,1303.375,278,7441,0,0,"No Data,No Data"
1179827555,2007-05-22T09:52:35Z,-26.637423,30.602784,1303.574,278,7639,0,0,"No Data,No Data"
1179827564,2007-05-22T09:52:44Z,-26.637368,30.603019,1304.816,278,7881,0,0,"No Data,No Data"
